"date","value","location_name","location"
2023-02-11,75,"Georgia","13"
2023-02-11,4,"Hawaii","15"
2023-02-11,9,"Iowa","19"
2023-02-11,8,"Idaho","16"
2023-02-11,28,"Illinois","17"
2023-02-11,33,"Indiana","18"
2023-02-11,3,"Kansas","20"
2023-02-11,22,"Kentucky","21"
2023-02-11,33,"Louisiana","22"
2023-02-11,39,"Massachusetts","25"
2023-02-11,26,"Maryland","24"
2023-02-11,4,"Maine","23"
2023-02-11,60,"Michigan","26"
2023-02-11,10,"Minnesota","27"
2023-02-11,42,"Missouri","29"
2023-02-11,28,"Mississippi","28"
2023-02-11,6,"Montana","30"
2023-02-11,46,"North Carolina","37"
2023-02-11,10,"North Dakota","38"
2023-02-11,6,"Nebraska","31"
2023-02-11,4,"New Hampshire","33"
2023-02-11,53,"New Jersey","34"
2023-02-11,3,"New Mexico","35"
2023-02-11,12,"Nevada","32"
2023-02-11,87,"New York","36"
2023-02-11,47,"Ohio","39"
2023-02-11,45,"Oklahoma","40"
2023-02-11,4,"Oregon","41"
2023-02-11,194,"Pennsylvania","42"
2023-02-11,2,"Rhode Island","44"
2023-02-11,43,"South Carolina","45"
2023-02-11,16,"South Dakota","46"
2023-02-11,57,"Tennessee","47"
2023-02-11,241,"Texas","48"
2023-02-11,12,"Utah","49"
2023-02-11,57,"Virginia","51"
2023-02-11,2,"Vermont","50"
2023-02-11,31,"Washington","53"
2023-02-11,11,"Wisconsin","55"
2023-02-11,9,"West Virginia","54"
2023-02-11,2,"Wyoming","56"
2023-02-18,5,"Alaska","02"
2023-02-18,29,"Alabama","01"
2023-02-18,30,"Arkansas","05"
2023-02-18,43,"Arizona","04"
2023-02-18,79,"California","06"
2023-02-18,13,"Colorado","08"
2023-02-18,17,"Connecticut","09"
2023-02-18,4,"District of Columbia","11"
2023-02-18,0,"Delaware","10"
2023-02-18,215,"Florida","12"
2023-02-18,60,"Georgia","13"
2023-02-18,5,"Hawaii","15"
2023-02-18,11,"Iowa","19"
2023-02-18,3,"Idaho","16"
2023-02-18,31,"Illinois","17"
2023-02-18,42,"Indiana","18"
2023-02-18,8,"Kansas","20"
2023-02-18,7,"Kentucky","21"
2023-02-18,22,"Louisiana","22"
2023-02-18,21,"Massachusetts","25"
2023-02-18,26,"Maryland","24"
2023-02-18,0,"Maine","23"
2023-02-18,54,"Michigan","26"
2023-02-18,6,"Minnesota","27"
2023-02-18,36,"Missouri","29"
2023-02-18,32,"Mississippi","28"
2023-02-18,3,"Montana","30"
2023-02-18,28,"North Carolina","37"
2023-02-18,9,"North Dakota","38"
2023-02-18,9,"Nebraska","31"
2023-02-18,2,"New Hampshire","33"
2023-02-18,41,"New Jersey","34"
2023-02-18,11,"New Mexico","35"
2023-02-18,3,"Nevada","32"
2023-02-18,55,"New York","36"
2023-02-18,24,"Ohio","39"
2023-02-18,33,"Oklahoma","40"
2023-02-18,6,"Oregon","41"
2023-02-18,168,"Pennsylvania","42"
2023-02-18,2,"Rhode Island","44"
2023-02-18,41,"South Carolina","45"
2023-02-18,4,"South Dakota","46"
2023-02-18,43,"Tennessee","47"
2023-02-18,208,"Texas","48"
2023-02-18,4,"Utah","49"
2023-02-18,61,"Virginia","51"
2023-02-18,2,"Vermont","50"
2023-02-18,38,"Washington","53"
2023-02-18,6,"Wisconsin","55"
2023-02-18,14,"West Virginia","54"
2023-02-18,0,"Wyoming","56"
2023-02-25,2,"Alaska","02"
2023-02-25,15,"Alabama","01"
2023-02-25,33,"Arkansas","05"
2023-02-25,49,"Arizona","04"
2023-02-25,62,"California","06"
2023-02-25,19,"Colorado","08"
2023-02-25,10,"Connecticut","09"
2023-02-25,4,"District of Columbia","11"
2023-02-25,5,"Delaware","10"
2023-02-25,178,"Florida","12"
2023-02-25,54,"Georgia","13"
2023-02-25,1,"Hawaii","15"
2023-02-25,6,"Iowa","19"
2023-02-25,3,"Idaho","16"
2023-02-25,24,"Illinois","17"
2023-02-25,45,"Indiana","18"
2023-02-25,4,"Kansas","20"
2023-02-25,11,"Kentucky","21"
2023-02-25,25,"Louisiana","22"
2023-02-25,15,"Massachusetts","25"
2023-02-25,13,"Maryland","24"
2023-02-25,4,"Maine","23"
2023-02-25,51,"Michigan","26"
2023-02-25,8,"Minnesota","27"
2023-02-25,39,"Missouri","29"
2023-02-25,34,"Mississippi","28"
2023-02-25,6,"Montana","30"
2023-02-25,34,"North Carolina","37"
2023-02-25,5,"North Dakota","38"
2023-02-25,6,"Nebraska","31"
2023-02-25,2,"New Hampshire","33"
2023-02-25,31,"New Jersey","34"
2023-02-25,16,"New Mexico","35"
2023-02-25,4,"Nevada","32"
2023-02-25,49,"New York","36"
2023-02-25,23,"Ohio","39"
2023-02-25,32,"Oklahoma","40"
2023-02-25,5,"Oregon","41"
2023-02-25,169,"Pennsylvania","42"
2023-02-25,1,"Rhode Island","44"
2023-02-25,29,"South Carolina","45"
2023-02-25,7,"South Dakota","46"
2023-02-25,41,"Tennessee","47"
2023-02-25,171,"Texas","48"
2023-02-25,3,"Utah","49"
2023-02-25,57,"Virginia","51"
2023-02-25,1,"Vermont","50"
2023-02-25,58,"Washington","53"
2023-02-25,7,"Wisconsin","55"
2023-02-25,9,"West Virginia","54"
2023-02-25,1,"Wyoming","56"
2023-03-04,4,"Alaska","02"
2023-03-04,17,"Alabama","01"
2023-03-04,23,"Arkansas","05"
2023-03-04,43,"Arizona","04"
2023-03-04,47,"California","06"
2023-03-04,9,"Colorado","08"
2023-03-04,19,"Connecticut","09"
2023-03-04,2,"District of Columbia","11"
2023-03-04,1,"Delaware","10"
2023-03-04,179,"Florida","12"
2023-03-04,51,"Georgia","13"
2023-03-04,3,"Hawaii","15"
2023-03-04,12,"Iowa","19"
2023-03-04,4,"Idaho","16"
2023-03-04,16,"Illinois","17"
2023-03-04,32,"Indiana","18"
2023-03-04,6,"Kansas","20"
2023-03-04,15,"Kentucky","21"
2023-03-04,22,"Louisiana","22"
2023-03-04,18,"Massachusetts","25"
2023-03-04,16,"Maryland","24"
2023-03-04,0,"Maine","23"
2023-03-04,36,"Michigan","26"
2023-03-04,5,"Minnesota","27"
2023-03-04,35,"Missouri","29"
2023-03-04,32,"Mississippi","28"
2023-03-04,3,"Montana","30"
2023-03-04,25,"North Carolina","37"
2023-03-04,5,"North Dakota","38"
2023-03-04,14,"Nebraska","31"
2023-03-04,4,"New Hampshire","33"
2023-03-04,22,"New Jersey","34"
2023-03-04,5,"New Mexico","35"
2023-03-04,3,"Nevada","32"
2023-03-04,56,"New York","36"
2023-03-04,26,"Ohio","39"
2023-03-04,19,"Oklahoma","40"
2023-03-04,6,"Oregon","41"
2023-03-04,176,"Pennsylvania","42"
2023-03-04,0,"Rhode Island","44"
2023-03-04,31,"South Carolina","45"
2023-03-04,15,"South Dakota","46"
2023-03-04,27,"Tennessee","47"
2023-03-04,157,"Texas","48"
2023-03-04,7,"Utah","49"
2023-03-04,40,"Virginia","51"
2023-03-04,5,"Vermont","50"
2023-03-04,47,"Washington","53"
2023-03-04,10,"Wisconsin","55"
2023-03-04,4,"West Virginia","54"
2023-03-04,2,"Wyoming","56"
2023-03-11,1,"Alaska","02"
2023-03-11,22,"Alabama","01"
2023-03-11,15,"Arkansas","05"
2023-03-11,55,"Arizona","04"
2023-03-11,60,"California","06"
2023-03-11,12,"Colorado","08"
2023-03-11,10,"Connecticut","09"
2023-03-11,2,"District of Columbia","11"
2023-03-11,0,"Delaware","10"
2023-03-11,211,"Florida","12"
2023-03-11,54,"Georgia","13"
2023-03-11,4,"Hawaii","15"
2023-03-11,7,"Iowa","19"
2023-03-11,6,"Idaho","16"
2023-03-11,12,"Illinois","17"
2023-03-11,35,"Indiana","18"
2023-03-11,7,"Kansas","20"
2023-03-11,26,"Kentucky","21"
2023-03-11,17,"Louisiana","22"
2023-03-11,20,"Massachusetts","25"
2023-03-11,10,"Maryland","24"
2023-03-11,5,"Maine","23"
2023-03-11,33,"Michigan","26"
2023-03-11,6,"Minnesota","27"
2023-03-11,24,"Missouri","29"
2023-03-11,22,"Mississippi","28"
2023-03-11,2,"Montana","30"
2023-03-11,32,"North Carolina","37"
2023-03-11,11,"North Dakota","38"
2023-03-11,11,"Nebraska","31"
2023-03-11,10,"New Hampshire","33"
2023-03-11,22,"New Jersey","34"
2023-03-11,3,"New Mexico","35"
2023-03-11,6,"Nevada","32"
2023-03-11,67,"New York","36"
2023-03-11,34,"Ohio","39"
2023-03-11,29,"Oklahoma","40"
2023-03-11,9,"Oregon","41"
2023-03-11,154,"Pennsylvania","42"
2023-03-11,1,"Rhode Island","44"
2023-03-11,21,"South Carolina","45"
2023-03-11,16,"South Dakota","46"
2023-03-11,29,"Tennessee","47"
2023-03-11,159,"Texas","48"
2023-03-11,3,"Utah","49"
2023-03-11,60,"Virginia","51"
2023-03-11,2,"Vermont","50"
2023-03-11,28,"Washington","53"
2023-03-11,6,"Wisconsin","55"
2023-03-11,8,"West Virginia","54"
2023-03-11,2,"Wyoming","56"
2023-03-18,3,"Alaska","02"
2023-03-18,19,"Alabama","01"
2023-03-18,18,"Arkansas","05"
2023-03-18,36,"Arizona","04"
2023-03-18,36,"California","06"
2023-03-18,10,"Colorado","08"
2023-03-18,13,"Connecticut","09"
2023-03-18,3,"District of Columbia","11"
2023-03-18,2,"Delaware","10"
2023-03-18,158,"Florida","12"
2023-03-18,62,"Georgia","13"
2023-03-18,1,"Hawaii","15"
2023-03-18,7,"Iowa","19"
2023-03-18,3,"Idaho","16"
2023-03-18,30,"Illinois","17"
2023-03-18,21,"Indiana","18"
2023-03-18,6,"Kansas","20"
2023-03-18,14,"Kentucky","21"
2023-03-18,23,"Louisiana","22"
2023-03-18,19,"Massachusetts","25"
2023-03-18,21,"Maryland","24"
2023-03-18,1,"Maine","23"
2023-03-18,21,"Michigan","26"
2023-03-18,4,"Minnesota","27"
2023-03-18,32,"Missouri","29"
2023-03-18,16,"Mississippi","28"
2023-03-18,1,"Montana","30"
2023-03-18,20,"North Carolina","37"
2023-03-18,0,"North Dakota","38"
2023-03-18,9,"Nebraska","31"
2023-03-18,9,"New Hampshire","33"
2023-03-18,44,"New Jersey","34"
2023-03-18,3,"New Mexico","35"
2023-03-18,8,"Nevada","32"
2023-03-18,106,"New York","36"
2023-03-18,29,"Ohio","39"
2023-03-18,23,"Oklahoma","40"
2023-03-18,3,"Oregon","41"
2023-03-18,154,"Pennsylvania","42"
2023-03-18,2,"Rhode Island","44"
2023-03-18,24,"South Carolina","45"
2023-03-18,20,"South Dakota","46"
2023-03-18,31,"Tennessee","47"
2023-03-18,131,"Texas","48"
2023-03-18,3,"Utah","49"
2023-03-18,50,"Virginia","51"
2023-03-18,4,"Vermont","50"
2023-03-18,28,"Washington","53"
2023-03-18,9,"Wisconsin","55"
2023-03-18,16,"West Virginia","54"
2023-03-18,0,"Wyoming","56"
2023-03-25,1,"Alaska","02"
2023-03-25,27,"Alabama","01"
2023-03-25,27,"Arkansas","05"
2023-03-25,23,"Arizona","04"
2023-03-25,29,"California","06"
2023-03-25,6,"Colorado","08"
2023-03-25,12,"Connecticut","09"
2023-03-25,10,"District of Columbia","11"
2023-03-25,2,"Delaware","10"
2023-03-25,165,"Florida","12"
2023-03-25,53,"Georgia","13"
2023-03-25,7,"Hawaii","15"
2023-03-25,4,"Iowa","19"
2023-03-25,3,"Idaho","16"
2023-03-25,37,"Illinois","17"
2023-03-25,39,"Indiana","18"
2023-03-25,9,"Kansas","20"
2023-03-25,16,"Kentucky","21"
2023-03-25,27,"Louisiana","22"
2023-03-25,13,"Massachusetts","25"
2023-03-25,9,"Maryland","24"
2023-03-25,4,"Maine","23"
2023-03-25,17,"Michigan","26"
2023-03-25,10,"Minnesota","27"
2023-03-25,29,"Missouri","29"
2023-03-25,19,"Mississippi","28"
2023-03-25,1,"Montana","30"
2023-03-25,12,"North Carolina","37"
2023-03-25,0,"North Dakota","38"
2023-03-25,10,"Nebraska","31"
2023-03-25,9,"New Hampshire","33"
2023-03-25,39,"New Jersey","34"
2023-03-25,9,"New Mexico","35"
2023-03-25,4,"Nevada","32"
2023-03-25,75,"New York","36"
2023-03-25,33,"Ohio","39"
2023-03-25,20,"Oklahoma","40"
2023-03-25,4,"Oregon","41"
2023-03-25,105,"Pennsylvania","42"
2023-03-25,0,"Rhode Island","44"
2023-03-25,20,"South Carolina","45"
2023-03-25,13,"South Dakota","46"
2023-03-25,45,"Tennessee","47"
2023-03-25,156,"Texas","48"
2023-03-25,3,"Utah","49"
2023-03-25,50,"Virginia","51"
2023-03-25,0,"Vermont","50"
2023-03-25,32,"Washington","53"
2023-03-25,4,"Wisconsin","55"
2023-03-25,9,"West Virginia","54"
2023-03-25,1,"Wyoming","56"
2023-04-01,2,"Alaska","02"
2023-04-01,17,"Alabama","01"
2023-04-01,15,"Arkansas","05"
2023-04-01,40,"Arizona","04"
2023-04-01,45,"California","06"
2023-04-01,7,"Colorado","08"
2023-04-01,22,"Connecticut","09"
2023-04-01,4,"District of Columbia","11"
2023-04-01,0,"Delaware","10"
2023-04-01,185,"Florida","12"
2023-04-01,49,"Georgia","13"
2023-04-01,3,"Hawaii","15"
2023-04-01,2,"Iowa","19"
2023-04-01,5,"Idaho","16"
2023-04-01,25,"Illinois","17"
2023-04-01,18,"Indiana","18"
2023-04-01,5,"Kansas","20"
2023-04-01,19,"Kentucky","21"
2023-04-01,18,"Louisiana","22"
2023-04-01,11,"Massachusetts","25"
2023-04-01,12,"Maryland","24"
2023-04-01,3,"Maine","23"
2023-04-01,25,"Michigan","26"
2023-04-01,12,"Minnesota","27"
2023-04-01,29,"Missouri","29"
2023-04-01,26,"Mississippi","28"
2023-04-01,0,"Montana","30"
2023-04-01,22,"North Carolina","37"
2023-04-01,7,"North Dakota","38"
2023-04-01,3,"Nebraska","31"
2023-04-01,6,"New Hampshire","33"
2023-04-01,39,"New Jersey","34"
2023-04-01,1,"New Mexico","35"
2023-04-01,4,"Nevada","32"
2023-04-01,78,"New York","36"
2023-04-01,13,"Ohio","39"
2023-04-01,23,"Oklahoma","40"
2023-04-01,5,"Oregon","41"
2023-04-01,65,"Pennsylvania","42"
2023-04-01,0,"Rhode Island","44"
2023-04-01,24,"South Carolina","45"
2023-04-01,13,"South Dakota","46"
2023-04-01,29,"Tennessee","47"
2023-04-01,128,"Texas","48"
2023-04-01,6,"Utah","49"
2023-04-01,54,"Virginia","51"
2023-04-01,0,"Vermont","50"
2023-04-01,26,"Washington","53"
2023-04-01,10,"Wisconsin","55"
2023-04-01,7,"West Virginia","54"
2023-04-01,2,"Wyoming","56"
2023-04-08,2,"Alaska","02"
2023-04-08,16,"Alabama","01"
2023-04-08,17,"Arkansas","05"
2023-04-08,46,"Arizona","04"
2023-04-08,33,"California","06"
2023-04-08,18,"Colorado","08"
2023-04-08,11,"Connecticut","09"
2023-04-08,3,"District of Columbia","11"
2023-04-08,0,"Delaware","10"
2023-04-08,130,"Florida","12"
2023-04-08,29,"Georgia","13"
2023-04-08,1,"Hawaii","15"
2023-04-08,5,"Iowa","19"
2023-04-08,2,"Idaho","16"
2023-04-08,37,"Illinois","17"
2023-04-08,17,"Indiana","18"
2023-04-08,7,"Kansas","20"
2023-04-08,23,"Kentucky","21"
2023-04-08,14,"Louisiana","22"
2023-04-08,10,"Massachusetts","25"
2023-04-08,13,"Maryland","24"
2023-04-08,0,"Maine","23"
2023-04-08,16,"Michigan","26"
2023-04-08,12,"Minnesota","27"
2023-04-08,18,"Missouri","29"
2023-04-08,16,"Mississippi","28"
2023-04-08,0,"Montana","30"
2023-04-08,25,"North Carolina","37"
2023-04-08,5,"North Dakota","38"
2023-04-08,6,"Nebraska","31"
2023-04-08,0,"New Hampshire","33"
2023-04-08,45,"New Jersey","34"
2023-04-08,4,"New Mexico","35"
2023-04-08,8,"Nevada","32"
2023-04-08,75,"New York","36"
2023-04-08,25,"Ohio","39"
2023-04-08,19,"Oklahoma","40"
2023-04-08,3,"Oregon","41"
2023-04-08,66,"Pennsylvania","42"
2023-04-08,1,"Rhode Island","44"
2023-04-08,22,"South Carolina","45"
2023-04-08,5,"South Dakota","46"
2023-04-08,25,"Tennessee","47"
2023-04-08,126,"Texas","48"
2023-04-08,3,"Utah","49"
2023-04-08,35,"Virginia","51"
2023-04-08,1,"Vermont","50"
2023-04-08,27,"Washington","53"
2023-04-08,9,"Wisconsin","55"
2023-04-08,7,"West Virginia","54"
2023-04-08,3,"Wyoming","56"
2023-04-15,1,"Alaska","02"
2023-04-15,20,"Alabama","01"
2023-04-15,8,"Arkansas","05"
2023-04-15,37,"Arizona","04"
2023-04-15,37,"California","06"
2023-04-15,12,"Colorado","08"
2023-04-15,8,"Connecticut","09"
2023-04-15,3,"District of Columbia","11"
2023-04-15,0,"Delaware","10"
2023-04-15,152,"Florida","12"
2023-04-15,44,"Georgia","13"
2023-04-15,2,"Hawaii","15"
2023-04-15,0,"Iowa","19"
2023-04-15,3,"Idaho","16"
2023-04-15,25,"Illinois","17"
2023-04-15,10,"Indiana","18"
2023-04-15,2,"Kansas","20"
2023-04-15,12,"Kentucky","21"
2023-04-15,21,"Louisiana","22"
2023-04-15,9,"Massachusetts","25"
2023-04-15,10,"Maryland","24"
2023-04-15,5,"Maine","23"
2023-04-15,8,"Michigan","26"
2023-04-15,8,"Minnesota","27"
2023-04-15,19,"Missouri","29"
2023-04-15,33,"Mississippi","28"
2023-04-15,2,"Montana","30"
2023-04-15,13,"North Carolina","37"
2023-04-15,3,"North Dakota","38"
2023-04-15,7,"Nebraska","31"
2023-04-15,1,"New Hampshire","33"
2023-04-15,35,"New Jersey","34"
2023-04-15,8,"New Mexico","35"
2023-04-15,0,"Nevada","32"
2023-04-15,47,"New York","36"
2023-04-15,18,"Ohio","39"
2023-04-15,15,"Oklahoma","40"
2023-04-15,1,"Oregon","41"
2023-04-15,82,"Pennsylvania","42"
2023-04-15,1,"Rhode Island","44"
2023-04-15,21,"South Carolina","45"
2023-04-15,4,"South Dakota","46"
2023-04-15,22,"Tennessee","47"
2023-04-15,102,"Texas","48"
2023-04-15,6,"Utah","49"
2023-04-15,45,"Virginia","51"
2023-04-15,0,"Vermont","50"
2023-04-15,18,"Washington","53"
2023-04-15,5,"Wisconsin","55"
2023-04-15,4,"West Virginia","54"
2023-04-15,0,"Wyoming","56"
2023-04-22,0,"Alaska","02"
2023-04-22,11,"Alabama","01"
2023-04-22,11,"Arkansas","05"
2023-04-22,41,"Arizona","04"
2023-04-22,26,"California","06"
2023-04-22,9,"Colorado","08"
2023-04-22,9,"Connecticut","09"
2023-04-22,1,"District of Columbia","11"
2023-04-22,1,"Delaware","10"
2023-04-22,137,"Florida","12"
2023-04-22,43,"Georgia","13"
2023-04-22,1,"Hawaii","15"
2023-04-22,12,"Iowa","19"
2023-04-22,7,"Idaho","16"
2023-04-22,19,"Illinois","17"
2023-04-22,18,"Indiana","18"
2023-04-22,2,"Kansas","20"
2023-04-22,4,"Kentucky","21"
2023-04-22,20,"Louisiana","22"
2023-04-22,9,"Massachusetts","25"
2023-04-22,10,"Maryland","24"
2023-04-22,0,"Maine","23"
2023-04-22,7,"Michigan","26"
2023-04-22,12,"Minnesota","27"
2023-04-22,26,"Missouri","29"
2023-04-22,16,"Mississippi","28"
2023-04-22,0,"Montana","30"
2023-04-22,10,"North Carolina","37"
2023-04-22,5,"North Dakota","38"
2023-04-22,4,"Nebraska","31"
2023-04-22,2,"New Hampshire","33"
2023-04-22,13,"New Jersey","34"
2023-04-22,2,"New Mexico","35"
2023-04-22,4,"Nevada","32"
2023-04-22,37,"New York","36"
2023-04-22,19,"Ohio","39"
2023-04-22,21,"Oklahoma","40"
2023-04-22,5,"Oregon","41"
2023-04-22,80,"Pennsylvania","42"
2023-04-22,1,"Rhode Island","44"
2023-04-22,27,"South Carolina","45"
2023-04-22,4,"South Dakota","46"
2023-04-22,18,"Tennessee","47"
2023-04-22,110,"Texas","48"
2023-04-22,0,"Utah","49"
2023-04-22,31,"Virginia","51"
2023-04-22,2,"Vermont","50"
2023-04-22,14,"Washington","53"
2023-04-22,0,"Wisconsin","55"
2023-04-22,5,"West Virginia","54"
2023-04-22,1,"Wyoming","56"
2023-04-29,5,"Alaska","02"
2023-04-29,4,"Alabama","01"
2023-04-29,9,"Arkansas","05"
2023-04-29,34,"Arizona","04"
2023-04-29,22,"California","06"
2023-04-29,7,"Colorado","08"
2023-04-29,7,"Connecticut","09"
2023-04-29,0,"District of Columbia","11"
2023-04-29,0,"Delaware","10"
2023-04-29,128,"Florida","12"
2023-04-29,33,"Georgia","13"
2023-04-29,0,"Hawaii","15"
2023-04-29,5,"Iowa","19"
2023-04-29,5,"Idaho","16"
2023-04-29,24,"Illinois","17"
2023-04-29,21,"Indiana","18"
2023-04-29,2,"Kansas","20"
2023-04-29,16,"Kentucky","21"
2023-04-29,10,"Louisiana","22"
2023-04-29,10,"Massachusetts","25"
2023-04-29,15,"Maryland","24"
2023-04-29,2,"Maine","23"
2023-04-29,17,"Michigan","26"
2023-04-29,19,"Minnesota","27"
2023-04-29,27,"Missouri","29"
2023-04-29,21,"Mississippi","28"
2023-04-29,0,"Montana","30"
2023-04-29,7,"North Carolina","37"
2023-04-29,7,"North Dakota","38"
2023-04-29,2,"Nebraska","31"
2023-04-29,3,"New Hampshire","33"
2023-04-29,21,"New Jersey","34"
2023-04-29,1,"New Mexico","35"
2023-04-29,7,"Nevada","32"
2023-04-29,52,"New York","36"
2023-04-29,17,"Ohio","39"
2023-04-29,10,"Oklahoma","40"
2023-04-29,2,"Oregon","41"
2023-04-29,47,"Pennsylvania","42"
2023-04-29,0,"Rhode Island","44"
2023-04-29,17,"South Carolina","45"
2023-04-29,7,"South Dakota","46"
2023-04-29,24,"Tennessee","47"
2023-04-29,197,"Texas","48"
2023-04-29,4,"Utah","49"
2023-04-29,52,"Virginia","51"
2023-04-29,0,"Vermont","50"
2023-04-29,13,"Washington","53"
2023-04-29,7,"Wisconsin","55"
2023-04-29,4,"West Virginia","54"
2023-04-29,2,"Wyoming","56"
2023-05-06,1,"Alaska","02"
2023-05-06,14,"Alabama","01"
2023-05-06,12,"Arkansas","05"
2023-05-06,55,"Arizona","04"
2023-05-06,33,"California","06"
2023-05-06,7,"Colorado","08"
2023-05-06,6,"Connecticut","09"
2023-05-06,2,"District of Columbia","11"
2023-05-06,1,"Delaware","10"
2023-05-06,132,"Florida","12"
2023-05-06,50,"Georgia","13"
2023-05-06,1,"Hawaii","15"
2023-05-06,5,"Iowa","19"
2023-05-06,9,"Idaho","16"
2023-05-06,30,"Illinois","17"
2023-05-06,18,"Indiana","18"
2023-05-06,2,"Kansas","20"
2023-05-06,15,"Kentucky","21"
2023-05-06,18,"Louisiana","22"
2023-05-06,18,"Massachusetts","25"
2023-05-06,11,"Maryland","24"
2023-05-06,4,"Maine","23"
2023-05-06,17,"Michigan","26"
2023-05-06,13,"Minnesota","27"
2023-05-06,21,"Missouri","29"
2023-05-06,24,"Mississippi","28"
2023-05-06,0,"Montana","30"
2023-05-06,16,"North Carolina","37"
2023-05-06,2,"North Dakota","38"
2023-05-06,4,"Nebraska","31"
2023-05-06,1,"New Hampshire","33"
2023-05-06,21,"New Jersey","34"
2023-05-06,1,"New Mexico","35"
2023-05-06,6,"Nevada","32"
2023-05-06,54,"New York","36"
2023-05-06,17,"Ohio","39"
2023-05-06,15,"Oklahoma","40"
2023-05-06,0,"Oregon","41"
2023-05-06,62,"Pennsylvania","42"
2023-05-06,4,"Rhode Island","44"
2023-05-06,23,"South Carolina","45"
2023-05-06,7,"South Dakota","46"
2023-05-06,15,"Tennessee","47"
2023-05-06,99,"Texas","48"
2023-05-06,6,"Utah","49"
2023-05-06,44,"Virginia","51"
2023-05-06,0,"Vermont","50"
2023-05-06,10,"Washington","53"
2023-05-06,5,"Wisconsin","55"
2023-05-06,5,"West Virginia","54"
2023-05-06,1,"Wyoming","56"
2023-05-13,0,"Alaska","02"
2023-05-13,10,"Alabama","01"
2023-05-13,9,"Arkansas","05"
2023-05-13,55,"Arizona","04"
2023-05-13,24,"California","06"
2023-05-13,9,"Colorado","08"
2023-05-13,9,"Connecticut","09"
2023-05-13,2,"District of Columbia","11"
2023-05-13,0,"Delaware","10"
2023-05-13,140,"Florida","12"
2023-05-13,30,"Georgia","13"
2023-05-13,3,"Hawaii","15"
2023-05-13,3,"Iowa","19"
2023-05-13,1,"Idaho","16"
2023-05-13,25,"Illinois","17"
2023-05-13,19,"Indiana","18"
2023-05-13,4,"Kansas","20"
2023-05-13,11,"Kentucky","21"
2023-05-13,17,"Louisiana","22"
2023-05-13,13,"Massachusetts","25"
2023-05-13,5,"Maryland","24"
2023-05-13,5,"Maine","23"
2023-05-13,13,"Michigan","26"
2023-05-13,8,"Minnesota","27"
2023-05-13,22,"Missouri","29"
2023-05-13,22,"Mississippi","28"
2023-05-13,2,"Montana","30"
2023-05-13,11,"North Carolina","37"
2023-05-13,13,"North Dakota","38"
2023-05-13,2,"Nebraska","31"
2023-05-13,0,"New Hampshire","33"
2023-05-13,15,"New Jersey","34"
2023-05-13,4,"New Mexico","35"
2023-05-13,3,"Nevada","32"
2023-05-13,50,"New York","36"
2023-05-13,218,"Ohio","39"
2023-05-13,23,"Oklahoma","40"
2023-05-13,2,"Oregon","41"
2023-05-13,54,"Pennsylvania","42"
2023-05-13,0,"Rhode Island","44"
2023-05-13,21,"South Carolina","45"
2023-05-13,3,"South Dakota","46"
2023-05-13,14,"Tennessee","47"
2023-05-13,97,"Texas","48"
2023-05-13,4,"Utah","49"
2023-05-13,35,"Virginia","51"
2023-05-13,2,"Vermont","50"
2023-05-13,13,"Washington","53"
2023-05-13,2,"Wisconsin","55"
2023-05-13,9,"West Virginia","54"
2023-05-13,1,"Wyoming","56"
2023-05-20,0,"Alaska","02"
2023-05-20,11,"Alabama","01"
2023-05-20,14,"Arkansas","05"
2023-05-20,65,"Arizona","04"
